Date,auction_name,contract,auction_price_eur,auction_volume_tco2,total_revenue_eur,cover_ratio,country,source,source_url
2024-10-24,Auction 4. Period CAP3 EU,T3PA,64.6,3287500,212372500.0,1.57,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-10-25,Auction 4. Period DE,T3PA,66.32,1886500,125112680.0,1.99,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-10-28,Auction 4. Period CAP3 EU,T3PA,64.38,3287500,211649250.0,1.43,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-10-29,Auction 4. Period CAP3 EU,T3PA,66.42,3287500,218355750.0,1.65,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-10-31,Auction 4. Period CAP3 EU,T3PA,64.78,3287500,212964250.0,1.51,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-01,Auction 4. Period DE,T3PA,64.46,1886500,121603790.0,2.0,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-04,Auction 4. Period CAP3 EU,T3PA,64.68,3287500,212635500.0,1.68,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-05,Auction 4. Period CAP3 EU,T3PA,65.06,3287500,213884750.0,1.42,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-06,Auction 4. Period CAP3 PL,T3PA,62.94,2833500,178340490.0,1.58,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-07,Auction 4. Period CAP3 EU,T3PA,65.35,3287500,214838125.0,1.64,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-08,Auction 4. Period DE,T3PA,66.2,1886500,124886300.0,2.13,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-11,Auction 4. Period CAP3 EU,T3PA,67.6,3287500,222235000.0,1.41,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-12,Auction 4. Period CAP3 EU,T3PA,65.92,3287500,216712000.0,1.6,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-13,EUAA Auction CAP3 EU,EAA3,65.86,899500,59241070.0,2.63,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-14,Auction 4. Period CAP3 EU,T3PA,67.15,3287500,220755625.0,1.65,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-15,Auction 4. Period DE,T3PA,66.78,1886500,125980470.0,1.65,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-18,Auction 4. Period CAP3 EU,T3PA,67.7,3287500,222563750.0,1.63,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-19,Auction 4. Period CAP3 EU,T3PA,69.05,3287500,227001875.0,1.36,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-20,Auction 4. Period CAP3 PL,T3PA,68.02,2833500,192734670.0,1.74,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-21,Auction 4. Period CAP3 EU,T3PA,68.79,3287500,226147125.0,1.73,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-22,Auction 4. Period DE,T3PA,69.71,1886500,131507915.0,2.15,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-25,Auction 4. Period CAP3 EU,T3PA,69.32,3287500,227889500.0,1.57,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-26,Auction 4. Period CAP3 EU,T3PA,69.37,3287500,228053875.0,1.65,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-28,Auction 4. Period CAP3 EU,T3PA,67.91,3287500,223254125.0,1.7,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-11-29,Auction 4. Period DE,T3PA,67.3,1886500,126961450.0,1.79,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-12-02,Auction 4. Period CAP3 EU,T3PA,69.4,3287500,228152500.0,1.67,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-12-03,Auction 4. Period CAP3 EU,T3PA,68.12,3287500,223944500.0,1.68,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-12-04,Auction 4. Period CAP3 PL,T3PA,67.42,2833500,191034570.0,1.5,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-12-05,Auction 4. Period CAP3 EU,T3PA,67.62,3287500,222300750.0,1.72,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-12-06,Auction 4. Period DE,T3PA,67.25,1886500,126867125.0,1.99,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-12-09,Auction 4. Period CAP3 EU,T3PA,67.7,3287500,222563750.0,1.4,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-12-10,Auction 4. Period CAP3 EU,T3PA,67.0,3287500,220262500.0,1.67,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-12-11,EUAA Auction CAP3 PL,EAA3,69.17,198000,13695660.0,5.23,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-12-12,Auction 4. Period CAP3 EU,T3PA,67.95,3287500,223385625.0,1.63,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-12-13,Auction 4. Period DE,T3PA,66.07,1890500,124905335.0,1.82,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2024-12-16,Auction 4. Period CAP3 EU,T3PA,63.64,3248000,206702720.0,1.47,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2024-data.xlsx
2025-01-07,Auction 4. Period CAP3 EU,T3PA,71.02,3245500,230495410.0,1.37,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-08,Auction 4. Period CAP3 PL,T3PA,71.5,2072500,148183750.0,2.27,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-09,Auction 4. Period CAP3 EU,T3PA,70.01,3245500,227217455.0,1.57,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-10,Auction 4. Period DE,T3PA,70.63,1607000,113502410.0,2.1,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-13,Auction 4. Period CAP3 EU,T3PA,74.4,3245500,241465200.0,1.49,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-14,Auction 4. Period CAP3 EU,T3PA,74.45,3245500,241627475.0,1.54,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-16,Auction 4. Period CAP3 EU,T3PA,75.7,3245500,245684350.0,1.63,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-17,Auction 4. Period DE,T3PA,77.3,1607000,124221100.0,1.98,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-20,Auction 4. Period CAP3 EU,T3PA,76.4,3245500,247956200.0,1.49,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-21,Auction 4. Period CAP3 EU,T3PA,77.3,3245500,250877150.0,1.53,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-22,Auction 4. Period CAP3 PL,T3PA,76.71,2072500,158981475.0,1.78,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-23,Auction 4. Period CAP3 EU,T3PA,79.06,3245500,256589230.0,1.5,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-24,Auction 4. Period DE,T3PA,78.43,1607000,126037010.0,2.23,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-27,Auction 4. Period CAP3 EU,T3PA,77.7,3245500,252175350.0,1.66,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-28,Auction 4. Period CAP3 EU,T3PA,77.06,3245500,250098230.0,1.7,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-30,Auction 4. Period CAP3 EU,T3PA,81.57,3245500,264735435.0,1.71,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-01-31,Auction 4. Period DE,T3PA,81.11,1607000,130343770.0,2.24,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-03,Auction 4. Period CAP3 EU,T3PA,80.39,3245500,260905745.0,1.55,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-04,Auction 4. Period CAP3 EU,T3PA,79.06,3245500,256589230.0,1.69,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-05,Auction 4. Period CAP3 PL,T3PA,77.87,2072500,161385575.0,1.87,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-06,Auction 4. Period CAP3 EU,T3PA,79.75,3245500,258828625.0,1.52,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-07,Auction 4. Period DE,T3PA,80.71,1607000,129700970.0,2.25,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-10,Auction 4. Period CAP3 EU,T3PA,81.27,3245500,263761785.0,1.52,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-11,Auction 4. Period CAP3 EU,T3PA,80.08,3245500,259899640.0,1.49,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-13,Auction 4. Period CAP3 EU,T3PA,76.77,3245500,249157035.0,1.46,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-14,Auction 4. Period DE,T3PA,75.84,1607000,121874880.0,2.3,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-17,Auction 4. Period CAP3 EU,T3PA,77.02,3245500,249968410.0,1.53,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-18,Auction 4. Period CAP3 EU,T3PA,74.53,3245500,241887115.0,1.47,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-19,Auction 4. Period CAP3 PL,T3PA,72.9,2072500,151085250.0,1.99,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-20,Auction 4. Period CAP3 EU,T3PA,71.21,3245500,231112055.0,1.64,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-21,Auction 4. Period DE,T3PA,73.01,1607000,117327070.0,2.12,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-24,Auction 4. Period CAP3 EU,T3PA,70.8,3245500,229781400.0,1.47,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-25,Auction 4. Period CAP3 EU,T3PA,71.15,3245500,230917325.0,1.72,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-27,Auction 4. Period CAP3 EU,T3PA,69.96,3245500,227055180.0,2.0,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-02-28,Auction 4. Period DE,T3PA,70.65,1607000,113534550.0,2.6,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-03,Auction 4. Period CAP3 EU,T3PA,70.31,3245500,228191105.0,1.59,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-04,Auction 4. Period CAP3 EU,T3PA,68.1,3245500,221018550.0,1.66,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-05,Auction 4. Period CAP3 PL,T3PA,67.99,2072500,140909275.0,2.47,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-06,Auction 4. Period CAP3 EU,T3PA,66.58,3245500,216085390.0,1.53,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-07,Auction 4. Period DE,T3PA,67.77,1607000,108906390.0,2.42,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-10,Auction 4. Period CAP3 EU,T3PA,68.18,3245500,221278190.0,1.44,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-11,Auction 4. Period CAP3 EU,T3PA,67.02,3245500,217513410.0,1.44,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-13,Auction 4. Period CAP3 EU,T3PA,68.2,3245500,221343100.0,1.81,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-14,Auction 4. Period DE,T3PA,68.65,1607000,110320550.0,2.19,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-17,Auction 4. Period CAP3 EU,T3PA,68.53,3245500,222414115.0,1.59,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-18,Auction 4. Period CAP3 EU,T3PA,68.66,3245500,222836030.0,1.64,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-19,Auction 4. Period CAP3 PL,T3PA,71.35,2072500,147872875.0,1.98,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-20,Auction 4. Period CAP3 EU,T3PA,71.54,3245500,232183070.0,1.35,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-21,Auction 4. Period DE,T3PA,71.56,1607000,114996920.0,2.14,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-24,Auction 4. Period CAP3 EU,T3PA,69.85,3245500,226698175.0,1.64,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-25,Auction 4. Period CAP3 EU,T3PA,69.61,3245500,225919255.0,1.5,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-27,Auction 4. Period CAP3 EU,T3PA,68.41,3245500,222024655.0,1.54,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-28,Auction 4. Period DE,T3PA,67.36,1607000,108247520.0,2.48,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-03-31,Auction 4. Period CAP3 EU,T3PA,66.8,3246500,216866200.0,1.64,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-01,Auction 4. Period CAP3 EU,T3PA,66.71,3245500,216507305.0,1.55,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-02,Auction 4. Period CAP3 PL,T3PA,68.62,2072500,142214950.0,2.05,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-03,Auction 4. Period CAP3 EU,T3PA,65.75,3245500,213391625.0,1.82,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-04,Auction 4. Period DE,T3PA,63.8,1607000,102526600.0,1.94,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-07,Auction 4. Period CAP3 EU,T3PA,59.76,3245500,193951080.0,1.64,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-08,Auction 4. Period CAP3 EU,T3PA,60.35,3245500,195865925.0,1.62,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-10,Auction 4. Period CAP3 EU,T3PA,62.08,3245500,201480640.0,1.33,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-11,Auction 4. Period DE,T3PA,61.01,1607000,98043070.0,2.17,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-14,Auction 4. Period CAP3 EU,T3PA,64.6,3245500,209659300.0,1.59,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-15,Auction 4. Period CAP3 EU,T3PA,66.21,3245500,214884555.0,1.46,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-16,Auction 4. Period CAP3 PL,T3PA,65.98,2072500,136743550.0,1.72,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-17,Auction 4. Period CAP3 EU,T3PA,65.06,3245500,211152230.0,1.5,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-22,Auction 4. Period CAP3 EU,T3PA,63.3,3245500,205440150.0,1.51,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-24,Auction 4. Period CAP3 EU,T3PA,63.93,3245500,207484815.0,1.58,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-25,Auction 4. Period DE,T3PA,65.89,1607000,105885230.0,2.41,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-28,Auction 4. Period CAP3 EU,T3PA,64.2,3245500,208361100.0,1.59,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-29,Auction 4. Period CAP3 EU,T3PA,63.55,3245500,206251525.0,1.45,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-04-30,Auction 4. Period CAP3 PL,T3PA,65.05,2072500,134816125.0,1.51,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-05,Auction 4. Period CAP3 EU,T3PA,66.64,3245500,216280120.0,1.56,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-06,Auction 4. Period CAP3 EU,T3PA,67.88,3245500,220304540.0,1.67,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-08,Auction 4. Period CAP3 EU,T3PA,70.3,3245500,228158650.0,1.92,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-09,Auction 4. Period DE,T3PA,70.2,1607000,112811400.0,2.33,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-12,Auction 4. Period CAP3 EU,T3PA,71.01,3245500,230462955.0,1.56,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-13,Auction 4. Period CAP3 EU,T3PA,71.69,3245500,232669895.0,1.4,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-14,Auction 4. Period CAP3 PL,T3PA,71.85,2072500,148909125.0,1.82,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-15,Auction 4. Period CAP3 EU,T3PA,70.11,3245500,227542005.0,1.71,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-16,Auction 4. Period DE,T3PA,72.94,1607000,117214580.0,1.91,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-19,Auction 4. Period CAP3 EU,T3PA,69.44,3245500,225367520.0,1.29,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-20,Auction 4. Period CAP3 EU,T3PA,70.69,3245500,229424395.0,1.39,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-22,Auction 4. Period CAP3 EU,T3PA,71.84,3245500,233156720.0,1.72,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-23,Auction 4. Period DE,T3PA,71.11,1607000,114273770.0,2.22,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-27,Auction 4. Period CAP3 EU,T3PA,71.51,3245500,232085705.0,1.39,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-05-28,Auction 4. Period CAP3 PL,T3PA,70.54,2072500,146194150.0,1.87,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-02,Auction 4. Period CAP3 EU,T3PA,70.58,3245500,229067390.0,1.5,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-03,Auction 4. Period CAP3 EU,T3PA,70.61,3245500,229164755.0,1.48,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-05,Auction 4. Period CAP3 EU,T3PA,72.54,3245500,235428570.0,1.46,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-06,Auction 4. Period DE,T3PA,72.3,1607000,116186100.0,1.74,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-10,Auction 4. Period CAP3 EU,T3PA,72.16,3245500,234195280.0,1.64,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-11,Auction 4. Period CAP3 PL,T3PA,73.5,2072500,152328750.0,1.56,PL,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-12,Auction 4. Period CAP3 EU,T3PA,72.71,3245500,235980305.0,1.31,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-13,Auction 4. Period DE,T3PA,75.36,1607000,121103520.0,1.84,DE,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-16,Auction 4. Period CAP3 EU,T3PA,74.51,3245500,241822205.0,1.35,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-17,Auction 4. Period CAP3 EU,T3PA,74.05,3245500,240329275.0,1.61,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
2025-06-19,Auction 4. Period CAP3 EU,T3PA,73.48,3245500,238479340.0,1.39,EU,eex_auction_report,https://public.eex-group.com/eex/eua-auction-report/emission-spot-primary-market-auction-report-2025-data.xlsx
